"dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) X","dutyCycle(v(""/net0129"" ?result ""tran"")  ?mode ""auto""   ?xName ""time""   ?outputType ""plot""  ) Y"
0.040173178,67.3651241
0.040213174,67.37628175
0.040253169,67.40942652
0.040293152,67.41415426
0.040333157,67.43951082
0.04037314,67.46296722
0.040413134,67.47728766
0.040453128,67.48573891
0.040493126,67.51042785
0.040533113,67.53058836
0.040573107,67.54950746
0.040613099,67.56976059
0.040653091,67.58366968
0.040693086,67.61036669
0.040733073,67.63010213
0.040773068,67.64318929
0.040813062,67.66150462
0.040853054,67.67107752
0.040893052,67.70229413
0.040933035,67.70806322
0.04097304,67.74098479
0.041013018,67.74459859
0.041053026,67.76718524
0.041093009,67.80014788
0.041132998,67.80803667
0.041172998,67.82644294
0.041212987,67.84626185
0.041252981,67.85257094
0.04129298,67.87827321
0.041332965,67.90595521
0.041372956,67.92039128
0.041412952,67.93841113
0.041452943,67.94314831
0.041492944,67.9824489
0.041532921,67.9886622
0.041572928,68.01439431
0.04161291,68.02876973
0.04165291,68.04779285
0.041692899,68.06507993
0.041732894,68.08428988
0.041772885,68.09102349
0.041812885,68.11917792
0.041852868,68.14019556
0.041892864,68.15606675
0.041932857,68.17604404
0.041972848,68.19356154
0.042012842,68.21785294
0.042052831,68.2221267
0.042092833,68.24710925
0.042132817,68.26918135
0.042172812,68.28945069
0.042212803,68.30365774
0.042252799,68.32360331
0.042292789,68.33985209
0.042332784,68.35590262
0.042372777,68.37487739
0.042412769,68.39300042
0.042452762,68.41411352
0.042492753,68.43339986
0.042532746,68.45038214
0.042572739,68.46870646
0.042612731,68.48704089
0.042652724,68.4981367
0.042692721,68.5205431
0.042732709,68.5437019
0.042772701,68.56151518
0.042812695,68.57667747
0.042852689,68.60502178
0.042892675,68.6052305
0.042932681,68.64368311
0.042972656,68.64033194
0.043012669,68.68040458
0.04305264,68.67699896
0.043092655,68.71752774
0.043132625,68.72427479
0.043172635,68.74594005
0.043212618,68.74934041
0.043252623,68.77871832
0.043292604,68.80211743
0.043332599,68.8219553
0.04337259,68.82056887
0.043412595,68.84913062
0.043452576,68.87497256
0.043492569,68.88669489
0.043532565,68.91179938
0.043572553,68.92680811
0.04361255,68.94718987
0.043652539,68.96070443
0.043692536,68.98570429
0.043732523,69.00202175
0.043772519,69.02132047
0.04381251,69.03092555
0.043852509,69.05247199
0.043892497,69.07211641
0.043932491,69.09328861
0.043972481,69.10929869
0.044012476,69.13285498
0.044052465,69.14104443
0.044092465,69.16075647
0.044132453,69.182125
0.044172446,69.20354744
0.044212437,69.21482666
0.044252435,69.23846039
0.044292422,69.25236134
0.04433242,69.27514577
0.044372408,69.28734833
0.044412406,69.3091124
0.044452394,69.32692804
0.044492389,69.34421703
0.044532381,69.36591138
0.044572372,69.38018896
0.044612368,69.39836199
0.044652359,69.41962969
0.044692351,69.43513102
0.044732346,69.45311834
0.044772338,69.47504855
0.044812329,69.49427875
0.044852321,69.50332753
0.044892319,69.52752533
0.044932306,69.54597464
0.044972301,69.56778689
0.045012291,69.58328641
0.045052287,69.60297473
0.045092277,69.62630129
0.045132268,69.63763704
0.045172265,69.65961602
0.045212254,69.68022863
0.045252247,69.68948871
0.045292245,69.71656155
0.04533223,69.72609624
0.045372231,69.75247167
0.045412216,69.7644755
0.045452215,69.78895324
0.045492202,69.80268473
0.0455322,69.82041777
0.04557219,69.83753545
0.045612185,69.86057599
0.045652174,69.87348551
0.045692171,69.89963761
0.045732157,69.91463557
0.045772155,69.92877002
0.045812148,69.95225004
0.045852137,69.96629574
0.045892134,69.98462226
